업체명,지역,업종,주소,전화번호,썸네일
유포리막국수 의왕포일점,의왕시,막국수,"경기 의왕시 포일세거리로 3 1층 114, 115, 116호 유포리막국수 의왕포일점",0507-1493-0619,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230407_46%2F1680868656177Gtie2_JPEG%2FKakaoTalk_20230407_202054452_02.jpg
메종드노엘,의왕시,"카페,디저트",경기 의왕시 초평로 182 오른쪽 건물 3층 메종드노엘,0507-1402-8560,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_19%2F17026245099216n2VD_JPEG%2FDSCF26481111111.JPG
봄설 의왕점,의왕시,한식,경기 의왕시 장안남북로2길 6 2층 201호,0507-1369-2384,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240305_145%2F1709572911260J5exO_JPEG%2FIMG_0669.jpeg
레자미제과점,의왕시,케이크전문,경기 의왕시 내손중앙7길 11 1층 레자미제과점,031-427-3838,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201224_224%2F1608782615725ySMPJ_JPEG%2FcIIhvDOBnaHu5yao6OfV-ipj.jpeg.jpg
타이마실 인덕원점,의왕시,태국음식,경기 의왕시 봇들로 34 포일디오네 105호,0507-1418-8177,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231130_80%2F1701319297960JB2VM_JPEG%2Ftemp_file.jpg
꾸시야 포일동,의왕시,이자카야,경기 의왕시 봇들로 34 1층 104호 꾸시야,070-4644-9292,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230901_173%2F1693549760833ALboq_JPEG%2FScreenshot_20210216-090653.jpg
대구생막창이야기 본점,의왕시,"곱창,막창,양",경기 의왕시 부곡시장길 3 1층,031-461-9295,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240401_114%2F1711955327034EMIds_JPEG%2F1000015406.jpg
오픈커피 의왕점,의왕시,카페,경기 의왕시 안양판교로 107 1층,0507-1385-5504,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240130_142%2F1706614359475xYk7S_JPEG%2F8.jpg
은미정,의왕시,한식,경기 의왕시 벌모루길 1 243-7,0507-1337-9964,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220617_46%2F1655453171329GEDiG_JPEG%2FB145B3E6-64A0-45D0-9B8B-5D5193787776.jpeg
장수옥설렁탕 청계1호점,의왕시,"곰탕,설렁탕",경기 의왕시 안양판교로 244,031-426-7227,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210511_286%2F16207028886530DXsK_JPEG%2Fhppdsgv5Zc0Ifa92O28nfiAI.jpeg.jpg
카포커피클럽,의왕시,카페,경기 의왕시 복지로 120 1층,010-5704-3789,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240319_154%2F1710830524958qaGdu_JPEG%2F7303499C-3171-4BC1-B111-5C42EF4CE32D.jpeg
소담양꼬치,의정부시,양꼬치,경기 의정부시 태평로 107-1,0507-1448-5188,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240329_190%2F17116757822878TM8E_PNG%2F13.png
예닮채 샤브샤브,의정부시,샤브샤브,경기 의정부시 충의로 83-1,031-853-0153,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190427_32%2F1556321814676lH2vb_JPEG%2FqZMWg32sl3ke-fry91ES5u8E.JPG.jpg
예닮채 샤브샤브,의정부시,샤브샤브,경기 의정부시 충의로 83-1,031-853-0153,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190427_32%2F1556321814676lH2vb_JPEG%2FqZMWg32sl3ke-fry91ES5u8E.JPG.jpg
육몽 의정부점,의정부시,"육류,고기요리",경기 의정부시 둔야로 16 1층,0507-1432-1541,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231113_118%2F1699801659236gyLxQ_JPEG%2F%25A4%25AB%25A4%25BB%25A4%25A9%25A4%25BB%25A4%25A9%25A4%25BB.jpg
외양간한우 의정부본점,의정부시,"육류,고기요리",경기 의정부시 고산로 177,0507-1319-0400,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231130_181%2F17013165972278k5Pi_JPEG%2F2023_11_07_15_29_IMG_7754.JPG
고진돈,의정부시,"육류,고기요리",경기 의정부시 신흥로231번길 23 1층,0507-1339-6395,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240510_198%2F1715268866480FJRjv_JPEG%2FDSC02963-1.jpg
해품닭 의정부 본점,의정부시,한식,경기 의정부시 호국로1310번길 40,0507-1371-5354,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_257%2F1653026940820lfYaQ_JPEG%2FDSC_4050.jpg
굿갓레스토랑 본점,의정부시,이탈리아음식,경기 의정부시 시민로122번길 9-4 1층,0507-1408-7759,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211212_212%2F1639285546002fAAFR_JPEG%2FCF5516E3-9E11-4555-88F7-9AA2FF1AC04C.jpeg
신화쭈꾸미 의정부금오점,의정부시,주꾸미요리,경기 의정부시 청사로47번길 26 파크프라자 1층 신화쭈꾸미 의정부금오점,0507-1446-1385,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231207_225%2F1701924427034XLxY2_JPEG%2FKakaoTalk_20231207_131352925.jpg
부흥국수 해방촌국수,의정부시,국수,경기 의정부시 장곡로 458,031-841-4939,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230529_67%2F1685319000312WLBoC_JPEG%2F348.jpg
노비루,의정부시,일식당,경기 의정부시 오목로205번길 21 골든프라자3차 115호,0507-1347-8673,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170510_122%2F1494376512199Ovh2x_JPEG%2F186458518248841_0.jpeg
이자카야 우규 의정부민락점,의정부시,이자카야,경기 의정부시 오목로225번길 79-54 1층,0507-1398-5085,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240508_64%2F17151306440068Ncvp_JPEG%2F815IrisjyC_03.jpg
오타코,의정부시,"멕시코,남미음식",경기 의정부시 평화로552번길 29-5 2층,031-824-9049,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201224_251%2F1608774587616mo2hF_JPEG%2FAK148YpHblFlAuvXJNqr-uWK.jpg
팔당불오징어,의정부시,한식,경기 의정부시 망월로28번길 42 1층 팔당 불오징어,0507-1374-3661,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180417_279%2F1523953240543uBK0g_JPEG%2F2i22XI6ev6KNbhK0hA0-WDlv.JPG.jpg
피셔맨스키친 의정부점,의정부시,이탈리아음식,경기 의정부시 오목로225번길 84 1층,031-851-8686,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231221_58%2F1703165005840XHCLw_JPEG%2F1000005284.jpg
먹고싶은그집생고기,의정부시,돼지고기구이,경기 의정부시 추동로19번길 17-14 먹고싶은그집생고기,031-848-8592,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180830_201%2F1535598235184q9Rzj_JPEG%2FC8Y6q_r_HxgdB_vCP0Iuo9aZ.jpg
별당,의정부시,한식,경기 의정부시 고산로 135,031-821-2040,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200414_155%2F1586844309607yjPkR_JPEG%2Fm5OOg-hTbF86X925sW110YVA.jpg
그때그집,의정부시,"육류,고기요리",경기 의정부시 범골로145번길 25 1층,0507-1420-4979,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211006_285%2F1633481693808AsedT_JPEG%2F_DSF3848_1.JPG
다이닝 1324,의정부시,양식,경기 의정부시 시민로132번길 4 2층,0507-1348-5744,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210524_27%2F1621840439495UuQSU_JPEG%2F3PuIOTjKuaVRDNlNMWB8LW2f.jpeg.jpg
동동칼국수 의정부점,의정부시,한식,경기 의정부시 평화로 252 1층 105호,0507-1420-0774,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240517_247%2F1715908588656Ova4E_JPEG%2FKakaoTalk_20240517_093007783_05.jpg
오끼 의정부점,의정부시,이자카야,경기 의정부시 태평로63번길 26 1층,0507-1457-0138,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230812_103%2F1691829289894vMDCo_JPEG%2F45AF2B50-DEFB-467B-9785-3C2E9D28A0BD.jpeg
소주물 민락점,의정부시,"육류,고기요리",경기 의정부시 오목로225번길 79-5 101호,0507-1406-0947,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240508_65%2F1715154363770zUWnR_JPEG%2FKakaoTalk_20240508_095223491_02.jpg
소상공인 정육식당,의정부시,"육류,고기요리",경기 의정부시 산내음길 7 1층,0507-1383-0241,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240306_272%2F17097196976773M12H_JPEG%2F1000009850.jpg
옴브레 의정부역점,의정부시,"카페,디저트",경기 의정부시 행복로 2 2층,0507-1413-7757,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_82%2F1650451265425xkt5T_JPEG%2F0E7A2469.jpg
밀천지 의정부 코스트코점,의정부시,한식,경기 의정부시 용민로 493 엘스퀘어 205호,0507-1444-8220,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_81%2F16425914515451WkVB_JPEG%2FDSC01312.JPG
바다수퍼 해물천하 조개구이 회룡점,의정부시,조개요리,경기 의정부시 외미로 90 1층 104호,0507-1410-9707,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230524_12%2F1684893769703JjOez_JPEG%2FKakaoTalk_20230524_104450605_02.jpg
소양강매운탕,의정부시,"매운탕,해물탕",경기 의정부시 가능로 99 1층 소양강매운탕,010-8428-8405,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181224_136%2F1545615933448V3S2R_JPEG%2FYNb9jWAJUjcCmU5icriYXKiO.jpeg.jpg
돈까스명장,의정부시,돈가스,경기 의정부시 녹양로 107 돈까스명장,0507-1306-2539,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240613_78%2F1718264671313sKFLb_JPEG%2F%25B9%25B0%25B3%25C3.jpg
잭스테이크,의정부시,"스테이크,립",경기 의정부시 평화로542번길 7-7 1층 잭스테이크,0507-1304-1669,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181226_70%2F1545787601288D579g_JPEG%2Fw8FHjdoHOwmL-O3x0XPDljIc.jpg
낙양흑염소,의정부시,한식,경기 의정부시 민락로 439 낙양흑염소,031-877-4000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230330_142%2F1680144806893v4vha_JPEG%2F20230330_114033.jpg
주레오,의정부시,"카페,디저트",경기 의정부시 용민로237번길 74 1층,0507-1407-4855,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240616_295%2F1718535208349stPDd_JPEG%2FIMG_6081.jpg
소우창,의정부시,"곱창,막창,양",경기 의정부시 오목로205번길 30 진산프라자1(103호)B1층주차3시간 가능,0507-1466-1288,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230625_262%2F1687684597121knaBC_JPEG%2F1680954517755-1.jpg
녹두이모네족발,의정부시,"족발,보쌈",경기 의정부시 신흥로354번길 11,031-876-8577,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170724_163%2F1500861617435Xh4X6_JPEG%2F186674513034858_0.jpeg
지구과자점,의정부시,"카페,디저트",경기 의정부시 평화로 266 예다음 5차 A동 상가 1층 101호,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230430_106%2F168282557619468Q5a_JPEG%2F33332706-C48A-4769-9195-E5D1621342FA.jpeg
편편집 이천증포점,이천시,샤브샤브,경기 이천시 이섭대천로 1313 1층 편편집 이천증포점,0507-1473-9891,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221118_72%2F16687482789897UX4s_PNG%2F3.png
고기스타망치 이천본점,이천시,"육류,고기요리",경기 이천시 부발읍 대산로 383 1층 고기스타망치,0507-1390-0306,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240528_273%2F1716876751862TAnIm_JPEG%2FeercO2ImLx_02.jpg
화산불고기 이천 본점,이천시,"육류,고기요리",경기 이천시 어재연로18번길 38 화산불고기 이천 본점,0507-1411-6242,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231009_180%2F1696847421428yf6yh_PNG%2F1000002663.png
거궁 이천점,이천시,거궁,경기 이천시 신둔면 서이천로 945,0507-1484-4015,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231119_120%2F17003933755244h2fe_JPEG%2F%25BD%25D2%25B9%25E4%25C1%25A4%25BD%25C4_%25281%2529.jpg
이천 엄지 장수촌,이천시,"백숙,삼계탕",경기 이천시 마장면 덕평로 816-40,0507-1389-8968,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240611_35%2F1718087499181dS1FU_JPEG%2FKakaoTalk_20240611_153025403.jpg
육밀도 이천점,이천시,"육류,고기요리",경기 이천시 부발읍 경충대로 2096-23 육밀도,0507-1406-8083,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230321_164%2F1679377932278VrUJQ_PNG%2F1679377630650.png
텍사스프라임,이천시,양식,경기 이천시 신둔면 원적로 57 텍사스프라임,0507-1456-0265,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230816_169%2F1692179618031HRtVP_JPEG%2Fc5168e66-3c1a-11ee-85bd-a0369ffdab2c_03.jpg
강민주의들밥 본점,이천시,한식,경기 이천시 마장면 지산로22번길 17,0507-1315-6040,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180808_159%2F1533726623945YJe1P_JPEG%2FRrdFrTR7PWCtsWKe4BX-F4Lq.jpeg.jpg
고기도둑,이천시,돼지고기구이,경기 이천시 애련정로103번길 31-2 1층,0507-1336-5492,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210727_195%2F16273117258471qi4z_JPEG%2F2nXw70heXEEhSohozSMzAx9n.jpg
도투곳간,이천시,돼지고기구이,경기 이천시 영창로193번길 8 1층 도투곳간,0507-1410-9392,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240109_298%2F1704769093284d8f7M_JPEG%2Fmmexport1704721297019.jpg
닭사부일체 송정점,이천시,닭볶음탕,경기 이천시 아리역로 79 1층 103호 닭사부일체 송정점,0507-1491-3376,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240614_229%2F1718353414772CXOyD_JPEG%2Fm6urKTBMTc_03.jpg
퍼시먼트,이천시,"카페,디저트",경기 이천시 서희로48번길 10-5 2동,0507-1349-5833,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230909_295%2F16941857020212CWva_JPEG%2F7C151EDC-1837-4F4E-8CFA-E96630556E5A.jpeg
김쉐프의 텃밭,이천시,양식,경기 이천시 백사면 청백리로89번길 31,0507-1381-9404,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230809_103%2F169155645727832Rn2_JPEG%2F%25B1%25E8%25BD%25A6%25C7%25C1%25C0%25C7_%25C5%25D4%25B9%25E7__%25C7%25B0%25BE%25EE.jpg
논스페이스,이천시,카페,경기 이천시 호법면 동산로395번길 139-12 논스페이스,0507-1472-7055,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211005_156%2F1633435870006dKAzT_JPEG%2FgObyvpoq2FRqzPq02nIz9a5W.jpg
고블린,이천시,"카페,디저트",경기 이천시 신둔면 서이천로 901 GOBLIN,0507-1321-3375,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180523_142%2F1527080412896gsIF9_JPEG%2FKldj-SQOsBIGjn_kb-kBi_US.jpeg.jpg
운중양평해장국설렁탕,이천시,해장국,경기 이천시 모가면 사실로 648 1층,031-637-6583,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230528_157%2F1685267421884yukfq_JPEG%2FKakaoTalk_20230528_122651039_12.jpg
까사디차차,이천시,"카페,디저트",경기 이천시 서희로40번길 7 벽돌집,0507-1397-2966,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230421_64%2F1682082033427fKaSw_JPEG%2FEAF37CCE-54E8-45B9-9EA4-3454A652976B.jpeg
해루질 이천본점,이천시,조개요리,경기 이천시 증신로 148 1층,0507-1485-9321,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240603_156%2F1717394138831s98Gn_JPEG%2FKakaoTalk_20240531_205316890_22.jpg
카페 디어문,이천시,카페,경기 이천시 마장면 중부대로644번길 87 dear moon cafe,0507-1335-8372,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220410_15%2F1649562669261pjBlJ_PNG%2F321AFCBF-2977-49F8-81A2-ED6784FFEC55.png
왕대박종합어시장,이천시,생선회,경기 이천시 중리천로70번길 22,031-635-3332,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191120_199%2F15742204128783EHyU_JPEG%2Fi0CVfM-K0z4QsNSltqUZ9uSE.jpeg.jpg
진미즉석떡볶이,이천시,떡볶이,경기 이천시 영창로 214,031-632-1989,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210102_121%2F1609586063199CKaTO_JPEG%2Fimage.jpg
꽃피는화덕피자D485 이천점,이천시,피자,경기 이천시 사음로 26,031-632-4850,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210930_188%2F1632989496328cj8H2_JPEG%2FYLjG4RDysAvjyv4u8NsOjlPb.JPG.jpg
목구멍 이천점,이천시,"육류,고기요리",경기 이천시 부발읍 경충대로2110번길 10 104호,031-694-9425,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240402_151%2F1712032700975QUEme_JPEG%2Fd318fa21-f0aa-11ee-a6c9-a0369ffd9c08_03.jpg
