,Title,Distance,Explain,DriveCourseID,Image,LocalID,URL
100,경정해수욕장,,"영덕 경정 해수욕장은 경사가 완만하며 파도가 잔잔한 바다와 고운 모래사장을 지닌 해수욕장으로 어린 자녀를 동반한 가족이 안전하게 해수욕을 즐길 수 있는 곳이다. 맑은 물 덕분에 소라, 물고기 등을 볼 수 있는 스노쿨링도 즐길 수 있으며 모래찜질과 모래놀이하기에도 좋다.
7번 국도인 해안도로와 인접해 있어 동해안의 유명한 관광지는 거의 다 돌아볼 수 있는 하나의 드라이브 코스이기도 하며 경치 좋은 트레킹 코스 영덕 블루로드의 한 구간이기도 하다.",101,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8207abf5-9f5e-447c-b500-ad07d0ef0b92,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6a943ae3-b2bf-4131-b21c-aa8d21601f2b&big_category=A01&mid_category=A0101&big_area=35
101,청암 하동호 산중호수길,,"하동댐과 함께 만들어진 인공 산중호수인 하동호에는 댐의 상류 4km쯤에는 청학계곡, 묵계계곡이 있어 봄꽂과 가을 단풍, 겨울 설경이 멀리 보이는 지리산의 웅장한 자태와 함께 절경을 이루고 있다. 비 오는 날 멀리 보이는 구름 속에 감춰진 묵계계곡과 안개 자욱한 하동호는 슬로시티 하동에서 삶의 미학을 느껴볼 수 있는 드라이빙 코스이다. 청암면사무소에서 시작하여 하동댐, 나본마을회관을 돌아가는 하동호 둘레길은 하동호 전망을 바라보며, 힐링을 즐기는 드라이브 코스로 유명한 길이며, 내친김에 청암계곡까지 달려갈 수 있다.",102,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=23b888b0-a3fa-4208-86c5-10835f6a36f5,5,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7371a8ae-1b0c-44e5-8b12-d7a4d246125a&big_category=A03&mid_category=A0302&big_area=36
102,석천항,,"경기도 화성시 기아자동차 공장 근처에 있는 아담한 항구이다. 붐비지 않는 항구에서 조용히 바다 구경을 하고 싶을 때 찾을 수 있는 곳으로 드라이브 코스로도 좋다. 단, 카페나 식당 같은 시설은 찾기 어렵다. 썰물 때는 갯벌 위에 정박해있는 어선들을 둘러볼 수 있고 배가 들어오면 트럭과 사람이 몰려 바쁘게 수산물을 실어 나르는 어촌 풍경을 구경 할 수 있다. 낙조를 감상할 수 있는 긴 방파제가 있어 간단한 취사도구를 가지고 와서 피크닉을 즐기기도 한다.",103,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d12a86a-19b1-4143-b17b-ed6ca9aca6a4,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=83f25cdc-f9db-4fea-b95f-64bbf5c9580e&big_category=A01&mid_category=A0101&big_area=31
103,백수해안도로,,"영광군 백수읍 길용리에서 백암리 석구미 마을까지 16.8km에 달하는 해안도로로, 기암괴석·광활한 갯벌·불타는 석양이 만나 황홀한 풍경을 연출하는 서해안의 대표적인 드라이브 코스이다. 특히 해안도로 아래 목재 데크 산책로로 조성된 3.5km의 해안 노을길은 바다 가장 가까운 곳에서 걷기와 함께 아름다운 풍경을 감상할 수 있으며, 2006년 건설교통부의 한국의 아름다운 길 100선, 2011년 국토해양부의 제1회 대한민국 자연경관대상 최우수상을 수상하는 등 각종 평가에서도 우수한 성적을 거두었다. 국내 유일의 노을전시관을 비롯하여 다양한 펜션과 음식점 등이 갖추어져 있다.

<출처: 영광군 문화관광>",104,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1cefc156-72e7-4eb7-a8bf-7654eb9be29f,7,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8b0f1d59-6a1b-4230-8d80-96800274e36e&big_category=A01&mid_category=A0101&big_area=38
104,남양주한강체육공원(남양주 수석동 체육공원),,"가슴이 뻥 뚫리는 듯 시원하고 멋진 한강 뷰를 보면서 한적한 산책할 수 있는 장소이다. 체육공원이 한강 둔치에 자리하고 있다. 강가를 따라 산책로와 자전거도로가 있고, 그 옆에 체육공원은 축구장, 족구장, 농구장, 테니스장 등 운동장 시설이 있어서 각종 스포츠를 즐기는 사람들이 많다. 한강 바로 옆에 쭉 뻗은 강변 풍경이 아름다운데 일몰 풍경이 특히 좋다. 체육시설은 유료이므로 미리 전화 예약을 해야 한다. 주변에 맛집과 카페가 많아 서울근교 나들이 드라이브 코스로 좋다.",105,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=82ea2733-d8f4-4737-bb64-3524410d9754,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a1dc2104-8b82-41f5-80ba-9728766d3f62&big_category=A02&mid_category=A0202&big_area=31
105,대왕저수지,,"경기 성남시 수정구 상적동에 있는 저수지로 1954년 착공되어 1958년에 준공되었다. 대왕저수지 일대에는 자전거전용도로가 있어 라이딩하는 사람들을 볼 수 있고 자동차를 이용한 드라이브 코스로도 좋다. 최대 수심 13m로 깊고 낚시는 금지구역이다. 저수지 주변으로 봄이면 벚꽃과 개나리가 피어 장관을 이루고 청계산이 마주하고 있어 경치가 좋다. 자연 생태계가 잘 보전된 곳이며, 자연 휴양형 수변공원으로 조성 계획이 잡혀 있다. 공원으로 재탄생할 경우 산책로와 야외무대, 어린이 놀이터, 게이트볼장과 수변 전망대가 들어설 예정이다.",106,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8916d2e6-96e9-4568-8278-9333e06e1ef6,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b37c3249-f2ab-4c91-91cd-8000f3c938aa&big_category=A01&mid_category=A0101&big_area=31
106,경인아라뱃길귤현나루,,"귤현 나루는 시원하게 뻗은 한강 물줄기를 사이에 두고 있는 귤현 나루 북측과 남측을 계양대교가 이어주고 있는 곳으로, 나무 데크 산책로와 자전거길을 잘 갖추고 있는 자연 친화적인 힐링 장소이다. 계양대교 전망 엘리베이터를 이용해 연결 다리를 건너 북측과 남측을 왕래할 수 있으며, 카페, 편의점, 화장실, 자전거 대여소 등 편의시설을 이용할 수 있다. 넓은 김포 들판과 수향루가 가까이 있으며 전통미를 보여주는 수향원과 생태습지를 체험할 수 있는 두리 생태공원이 있다. 특히 높이가 50m인 귤현 타워 전망대는 아라뱃길과 인천을 한눈에 조망할 수 있어 시민들의 휴식처와 드라이브 코스, 데이트 코스로 사랑받고 있다. 평일뿐 아니라 주말에는 자전거 라이딩을 나온 사람들로 붐빈다. 코레일 공항철도 계양역 도보 15분 거리에 있다.",107,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3d91e34-49d9-446c-b6fd-ec0ddaf1fb72,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d2342c91-0a91-4a70-825b-c1d2c2c639ca&big_category=A01&mid_category=A0101&big_area=2
107,남당 노을 전망대,,"남당항 바로 옆에 있는 남당 노을 전망대는 이름 그대로 아름다운 석양을 볼 수 있는 전망대이다. 금빛 모래사장이 길게 펼쳐져 있는 바닷가 중간에 세워져 있는 남당 노을 전망대는 빨간색으로 도색되어 바다색과 인근 산의 초록색과 대비되어 눈에 띈다. 또, 일몰 때에는 붉게 물드는 하늘과 어우러져 그 또한 멋진 풍경을 보여준다. 노을 전망대는 바다를 향해 길게 뻗어져 있어 마치 하늘과 바다를 향해 나아가는 기분을 느끼게 해 준다.
전망대를 걷지 않아도 인근의 서해안 특유의 아름다운 풍경을 감상하며 맛난 제철 먹거리도 즐기며, 가족과 함께 연인과 함께 백사장을 걷거나, 바다를 바라보고 명상을 즐기는 것만으로도 힐링이 된다. 남당 노을 전망대는 도보로 여행이 가능한 서해랑길63코스이자, 남당항자전거길이고 최고의 드라이브 코스이기도 하다. 주변으로 남당항, 어사어항, 어사리노을공원이 있어 연계해서 둘러볼 수 있다.",108,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a8382a04-f7e8-4d33-b323-f7c2fa6baaad,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0f151b60-ef51-433a-b9be-371c23e1120e&big_category=A02&mid_category=A0205&big_area=34
108,단장 이팝꽃 터널길,,"밀양시 단장면 고례로 이팝꽃 가로수 길은 밀양 평리산 대추정보화 마을을 거쳐 밀양댐 생태공원으로 가는 길로, 단장면 범도리 범도교에서 밀양댐 생태공원 간 약 4km에 이르는 코스이다. 매년 5월이면 이팝나무 가로수가 꽃이 피어 장관을 이루는 곳으로 개화 시기를 맞춰서 가면 멋진 이팝꽃 터널을 만날 수 있다.
이팝꽃 터널길을 올라가면 밀양댐을 만날 수 있으며, 밀양댐 전망대 등 댐주변도 관광명소 중 하나이다.",109,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c53322e-05d3-49ee-a212-fb631aec4a83,5,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=19b60b5f-77f3-494d-9afa-558d24b849d0&big_category=A01&mid_category=A0101&big_area=36
109,대가천계곡(무흘구곡),,"김천시 증산면에서 성주댐을 지나 고령 방면으로 이어지는 대가천계곡은 조선 중기의 대학자 한강 정구 선생이 남송 때의 주희가 노래한 무이구곡을 본받아 지은 무흘구곡의 배경이 되는 곳이다. 한강 정구 선생과 그 후예들이 대가천의 아름다운 계곡을 오르내리며 한시를 지어 무흘의 절경을 노래하던 아름다운 비경을 간직한 곳이다.
수도암 계곡과 청암사 계곡에서 흘러내리는 맑은 물이 기암괴석과 어우러져 장관을 이루는 대가천계곡은 폭이 넓고 물살이 세지 않고 수위가 낮아 여름철 피서지로 많은 관광객이 찾아 6월 초부터 8월 말까지 성주군에서 피서객의 안전을 위해 안전요원을 배치하고 있으며 대가천 계곡을 따라 이어지는 30번 국도는 드라이브 코스로도 유명하다.",110,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32b150d8-7545-442c-bd59-dffe78538b42,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2c51d72d-3c03-4d20-890c-fd0ac4207259&big_category=A01&mid_category=A0101&big_area=35
110,용담해안도로,,"용두암부터 도두봉까지 이어지는 6Km의 해안도로로, 제주도민들이 즐겨 찾는 드라이브 코스다. 특히 밤에 더욱 화려한 빛을 발한다. 올레 17코스 중 일부다. 정식 명칭은 ‘서해안로’지만, 제주 유명 관광지인 용두암과 가까이 자리하고 있어 용두암 해안도로 또는 용담 해안도로로 알려져 있다. 해안도로 중간중간 차를 대고 바다를 볼 수 있는 공원이 조성되어 있고, 바다를 비추는 조명도 설치되어 있어 밤낮으로 바다를 보기 위해 찾는 사람들이 많다. 해안도로의 마지막은 도두봉이 자리 잡고 있다. 도두봉은 경사가 완만해 누구나 올라가기 편하다. 특히, 도두봉은 노을 명소로도 유명한 오름이고 공항과 가깝기 때문에 제주도에 도착하거나 출발하기 전에 들르기 좋다.",111,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0480f1a-578b-4f15-b689-950feeccdb35,9,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=35beec67-03a3-4cae-b26b-b54c3aa915ec&big_category=A01&mid_category=A0101&big_area=39
111,옥성저수지,,"옥성저수지는 충북 진천군 문백면에 자리 잡고 있다. 1973년 준공된 농업 관개용 저수지다. 풍경이 좋아 드라이브 도중 잠시 머물다 가는 관광객도 많다. 저수지는 증평IC에서 가까운 거리에 있다. 주변에는 크리스탈카운티CC, 초평밤나무캠핑장 등이 있어 연계 관광에 나서기 수월하다.",112,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c58f0f3e-787e-425b-b364-cdaa004d9c9e,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4e00a39e-e33b-4ea4-a00c-4278be8d8ce4&big_category=A01&mid_category=A0101&big_area=33
112,가제산,,"가제산은 태안군의 북쪽 이원면에 있는 해발 195m의 산이다. 가제산 가로수길은 매년 벚꽃축제가 개최될 만큼 흐드러진 벚꽃이 장관을 이룬다. 가재산의 대부분의 등산로는 임도로 되어있어 드라이브 하면서도 즐길 수 있다. 그 때문에 벚꽃을 보고 싶지만 많은 인파가 우려되는 분들에게 적절한 벚꽃 명소가 되어준다. 벚꽃 개화시기에 맞춰 봄 날씨를 만끽하는 가벼운 등산이나 속이 뻥 뚫리는 드라이브를 통해 아름다운 태안 벚꽃 명소를 만나 볼 수 있다.
가제산 주차장에서 큰 길따라 계속 가게 되면 이원초등학교까지 연결된다. 이원초등학교 역시 태안 벚꽃 명소로 유명하다. 수령 100년 가까운 오래된 벚나무들과 초등학교 특유의 알록달록함이 마치 동화속 풍경같다.",113,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b4f72cf0-d2df-405c-98a5-76bcf22bc3fe,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=73eef80c-d9d6-482d-8ecb-5ab2998f8de5&big_category=A01&mid_category=A0101&big_area=34
113,주암산가창저수지,,"※상수도 보호구역으로 낚시 불가

가창저수지 주변은 산책하기 좋다. 가창댐길은 가창 헐티로와 가창저수지 수변 공간을 따라 나무데크 둘레길, 숲길, 마을로 이어지는 걷기 좋은 산책길이자 자연친화적인 드라이브 코스로, 대구 시민들이 즐겨찾는 휴게 명소로 자리잡은 곳이다. 가창저수지를 한눈에 담으려면 대구시 달성군 소재 주암산에 오르면 된다. 가창저수지의 물은 식수나 농업용수로 이용된다. 상수원 보호구역으로 낚시는 불가능하다.",114,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f19e8b64-a167-49f6-b871-15df6a047d50,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=98cde491-47f7-4d8e-a32f-aa8e472ff153&big_category=A01&mid_category=A0101&big_area=4
114,담양호관광지,,"담양호는 1976년 9월에 축조된 제방길이 316m, 높이 46m, 만수 면적 405ha에 저수량 6,670만 톤 규모의 호수다. 담양 평야 4,245ha의 농토를 커버하는 농업 용수원으로 영산강의 시원지이기도 하다. 추월산 관광지와 가마골 청소년야영장, 금성산성 등에 둘러싸여 있어 담양 제1의 관광지로 손색이 없다. 산허리를 뚫은 터널을 통하는 산간 호반 도로는 훌륭한 드라이브 코스로, 도시민의 쉼터 역할을 톡톡히 해내고 있다. 가슴이 답답하거나 휴식이 필요할 때 바라만 봐도 속이 다 시원한 담양호로 향하는 것을 추천한다. 구경거리, 먹을거리, 즐길 거리 어느 것 하나 놓칠 수 없는 담양호와 담양호를 둘러싼 아름다운 자연 속에서 가족, 친구, 연인과 함께 즐거운 추억거리를 만들어 보자.",115,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd0caf6f-c46a-474d-81cd-c1884d5ebbe9,7,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ccf848ad-fdbd-4ae1-9d2f-b33e2beec91e&big_category=A02&mid_category=A0202&big_area=38
115,고남 저수지,,"고남저수지는 서산시 성연면에 위치한 저수지이며, 성연지라고도 한다. 이 저수지는 본래 농업관개용으로 건설하였는데, 지금은 그뿐만 아니라 저수지변 도로를 따라 식재된 벚나무 덕분에 서산의 벚꽃 명소로 알려져 있다. 저수지변 도로를 따라 벚꽃과 개나리꽃도 감상이 가능한 드라이브 코스가 이어져 있다.
봄이 되면 고남저수지 일원에서는 벚꽃 축제가 개최되는데 2017년부터 지역 주민들이 자발적으로 추진해 온 행사로 고남 저수지를 따라 이어진 2.1km의 벚꽃길 주변을 주민들이 직접 가꿔 축제를 개최하고 있다. 또한 이곳은 사계절 내내 시즌에 상관없이 낚시꾼들이 많이 찾는 낚시 명소이기도 하다.
고남저수지는 국도 29호선, 32호선에서 지방도 634호선을 통해 접근할 수 있으며, 고속도로는 서해안고속도로 서산IC가 가깝다. 주변에는 서산중앙호수공원, 서산종합운동장 등이 있다.",116,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=770f8144-5760-4842-bcd1-1a16a53798d0,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ec9a6cbc-0258-4a99-858c-d301bd40637a&big_category=A01&mid_category=A0101&big_area=34
