,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID,WithID,ViewID,ActiveID
181,5,서상항,경상남도 남해군 서면 서상리 1316-6,#관광지 #남해낚시 #남해산책길 #남해서상항 #남해여행 #남해항구,DC033,P182,34.8093724034911,127.833355373001,LC005,"WT002, WT003, WT004","VW001, VW003",AC002
182,1,계족산 황톳길,대전광역시 대덕구 장동 산85,#19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #가족과함께 #걷기좋은곳 #계족산 #계족산황톳길 #레포츠 #산책코스 #숙박대전_가볼만한곳 #숙박대전_추천기사 #야간관광100선 #연인과함께 #충청권 #트레킹 #한국관광100선 #황톳길,DC034,P183,36.3947053348808,127.45384874619,LC003,"WT001, WT002, WT003","VW001, VW004, VW008","AC001, AC002, AC003, AC004"
183,2,대청호오백리길,대전광역시 동구 천개동로 34,#가족여행 #대청호오백리길 #레포츠 #산책코스 #충청권,DC034,P184,36.3738592355726,127.471949740377,LC003,"WT001, WT002, WT003","VW001, VW004, VW008","AC001, AC002, AC003, AC004"
184,3,한밭수목원,대전광역시 서구 둔산대로 169,#2024_여행가는달과함께하는_발도장여행지 #23_24한국관광100선 #가족여행 #걷기길 #관광지 #나들이 #연인과함께 #자연 #자연&숲 #자연좋은곳 #장미여행지 #충청권 #치유 #한국관광100선 #한밭수목원 #힐링,DC034,P185,36.3664690153972,127.388017285001,LC003,"WT001, WT002, WT003","VW001, VW004, VW008","AC001, AC002, AC003, AC004"
185,4,천연기념물센터(대전),대전광역시 서구 유등로 927,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #가족체험여행 #교과서속정보 #대전가볼만한곳 #문화시설 #미세먼지_피하는_실내여행 #박물관 #사계절 #아이와함께 #여름방학가볼만한곳 #이색체험 #자연유산 #전시 #천연기념물 #천연기념물센터 #충청권,DC034,P186,36.3678329653785,127.392506263944,LC003,"WT001, WT002, WT003","VW001, VW004, VW008","AC001, AC002, AC003, AC004"
186,1,하평해변(동해),강원특별자치도 동해시 평릉동 40-1,#경치여행 #경치좋은곳 #관광지 #바다경치 #여름피서지 #자연관광지 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경,DC035,P187,37.5335207609205,129.116389948966,LC002,"WT001, WT002, WT003, WT004","VW001, VW002, VW003","AC001, AC002, AC003, AC004"
187,2,추암 촛대바위,강원특별자치도 동해시 추암동,#2024_여행가는달과함께하는_발도장여행지 #강원권 #강원도_여행지_추천 #관광지 #명소 #산불피해지역 #자연 #추암촛대바위 #풍경,DC035,P188,37.4706409837437,129.149990688796,LC002,"WT001, WT002, WT003, WT004","VW001, VW002, VW003","AC001, AC002, AC003, AC004"
188,3,묵호등대,강원특별자치도 동해시 해맞이길 300,#강원권 #강원도_여행지_추천 #강원웰니스관광지 #관광지 #동해웰니스관광 #드라마촬영지 #묵호등대 #바다풍경 #산불피해지역 #연인과함께 #영화촬영지 #웰니스관광 #자연,DC035,P189,37.5538447969701,129.118156978433,LC002,"WT001, WT002, WT003, WT004","VW001, VW002, VW003","AC001, AC002, AC003, AC004"
189,4,동해 논골담길 (등대 담화마을),강원특별자치도 동해시 일출로 97,#가족여행 #강원권 #레포츠 #문화관광해설사 #산불피해지역 #산책코스 #주말여행,DC035,P190,37.5521623124997,129.118316967169,LC002,"WT001, WT002, WT003, WT004","VW001, VW002, VW003","AC001, AC002, AC003, AC004"
190,5,망상해변,강원특별자치도 동해시 동해대로 6270-10,#가족여행 #강원_가볼만한곳 #강원도_여행지_추천 #관광지 #기차여행 #나들이 #당일치기여행 #데이트코스 #동해바다 #동해안 #망상해변 #바다풍경 #바다풍경여행 #서울근교여행 #아이와함께 #여름방학가볼만한곳 #여름여행 #연인과함께 #일출명소 #자연 #자연좋은곳 #체험학습 #친구와함께 #해돋이 #힐링,DC035,P191,37.5922569104686,129.089689992668,LC002,"WT001, WT002, WT003, WT004","VW001, VW002, VW003","AC001, AC002, AC003, AC004"
191,1,운일암 반일암 계곡,전북특별자치도 진안군 주천면 동상주천로 1926,#2024_여행가는달과함께하는_발도장여행지 #계곡 #관광지 #국내힐링여행 #등산 #여름여행 #여름피서지 #운일암반일암 #운일암반일암계곡 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #전라권 #진안계곡구름다리 #진안구름다리 #진안반일암 #진안옥수청산 #진안운일암 #힐링여행 #힐링여행지,DC036,P192,35.9758698371627,127.409151929386,LC008,WT002,"VW001, VW002, VW007, VW008","AC001, AC002, AC004"
192,2,부귀 편백숲 삼림욕장,전북특별자치도 진안군 부귀면 전진로 1935-15,#경치좋은곳 #관광지 #자연 #자연관광지 #자연속으로 #자연여행 #자연좋은곳 #자연체험 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC036,P193,35.8416002032937,127.347726475883,LC008,WT002,"VW001, VW002, VW007, VW008","AC001, AC002, AC004"
193,3,용담호,전북특별자치도 진안군 용담면 월계리,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #관광지 #드라이브코스 #벚꽃길 #벚꽃명소 #용담호 #자연 #자연관광지,DC036,P194,35.9314635350718,127.507111938913,LC008,WT002,"VW001, VW002, VW007, VW008","AC001, AC002, AC004"
194,1,속동전망대,충청남도 홍성군 서부면 남당항로 689,#갯벌 #경치좋은곳 #관광지 #데이트코스 #바다경치 #바다전망 #바다전망대 #사진찍기좋은곳 #사진촬영 #속동갯벌 #연인과함께 #자연좋은곳 #자연환경 #전망대 #커플데이트 #타이타닉포토존 #해안전망대 #홍성속동전망대,DC037,P195,36.5770226953143,126.464592720503,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
195,2,홍성방조제,충청남도 홍성군 서부면,#관광지 #바다풍경 #방조제 #자연 #충청권 #홍성 #홍성방조제 #홍성여행 #힐링,DC037,P196,36.5803273092588,126.51723142167,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
196,3,남당항,충청남도 홍성군 서부면 남당리,#가족과함께 #관광지 #남당항 #대하 #대하축제 #미식여행 #바다풍경 #새조개 #새조개축제 #수산물 #자연 #죽도 #천수만 #철새도래지 #충청권 #홍성남당항,DC037,P197,36.5398850176414,126.479723667165,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
197,4,천수만(철새도래지),충청남도 서산시 부석면,#간월도 #간월호 #겨울철새 #관광지 #서산방조제 #서산버드랜드 #서산천수만 #자연 #천수만 #철새도래지 #충청권 #탐조관광명소,DC037,P198,36.7148738592682,126.393763892659,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
198,1,정지용 생가,충청북도 옥천군 옥천읍 향수길 56,#관광지 #교과서속여행 #아이와함께 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속으로 #역사유적 #역사유적지 #역사이야기 #역사탐험 #정지용생가 #충청권,DC038,P199,36.3149373923949,127.581608157386,LC003,"WT001, WT002",VW004,
199,2,교동저수지(교동생태습지),충청북도 옥천군 옥천읍 교동리 155-7번지,#관광지,DC038,P200,36.3200716952834,127.582466464175,LC003,"WT001, WT002",VW004,
200,3,정지용 문학관,충청북도 옥천군 옥천읍 향수길 56,#가족과함께 #교과서속여행 #기념관 #남녀노소 #문학관 #문학기행 #문화시설 #아이와함께 #옥천가볼만한곳 #전시회 #정지용문학관 #정지용생가 #주말추천여행지 #충청권,DC038,P201,36.3149373923949,127.581608157386,LC003,"WT001, WT002",VW004,
201,1,관방제림,전라남도 담양군 담양읍 객사리1,#2024_여행가는달과함께하는_발도장여행지 #걷기길 #관광지 #관방제림 #숙박대전_가볼만한곳 #숙박대전_추천기사 #연인과함께 #연중무휴 #자연 #자연좋은곳 #전라권,DC014,P202,35.3235795188355,126.988584292126,LC007,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
202,2,해동문화예술촌,전라남도 담양군 담양읍 지침1길 6,#도시예술 #문화시설 #문화예술복합공간 #실험예술 #정기적주제전시 #체험프로그램 #해동문화예술촌,DC014,P203,35.3175572435866,126.98383422481,LC007,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
203,3,죽녹원,전라남도 담양군 담양읍 죽녹원로 119,#2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #23_24한국관광100선 #SNS속_인생샷명소 #가족과함께 #가족여행 #관광지 #담양죽녹원 #생태관광지 #숲체험원 #연인과함께 #연중무휴 #인생샷 #인생샷여행 #자연 #자연좋은곳 #전남 #전라권 #전라권 #죽녹원 #친구와함께 #프사_백만장_인생샷 #한국관광100선 #휴양여행 #힐링여행,DC014,P204,35.3253566595919,126.986615504496,LC007,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
204,4,승일식당,전라남도 담양군 담양읍 중앙로 98-1,#냉면담백한_맛 #담양군 #돼지갈비 #맛집 #숯불갈비 #숯불돼지갈비 #음식 #참숯불갈비,DC014,P205,35.3220036828955,126.982328651181,LC007,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
205,1,봉화선유교,경상북도 봉화군 명호면 풍호리,#35번국도 #경북출렁다리 #관광지 #대한민국아름다운길 #범바위전망대 #봉화가볼만한곳 #봉화여행 #예던길 #퇴계이황길,DC039,P206,36.8441155558057,128.873643220587,LC006,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW005, VW007, VW008","AC001, AC002"
206,2,월영교,경상북도 안동시 상아동,#2022_추석_별빛_가득_야간관광 #2024_여행가는달과함께하는_발도장여행지 #INFP낭만여행 #가족여행 #경상권 #관광지 #봄꽃여행 #산책하기 #산책하기좋은곳 #안동가볼만한곳 #안동여행 #야간 #야간관람 #야경 #야경좋은곳 #연인과함께 #월영교 #자연 #힐링여행,DC039,P207,36.578637577453,128.747210868584,LC006,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW005, VW007, VW008","AC001, AC002"
207,3,청량산도립공원,경상북도 봉화군 명호면 광석길 39,#가족여행 #관광지 #꽃여행 #등산 #등산로 #명승23호 #봉화청량산 #봉화트레킹 #아이와함께 #연인과함께 #자연 #자연좋은곳 #전망좋은곳 #조깅 #청량사 #청량산 #청량산박물관 #친구와함께 #퇴계이황,DC039,P208,36.788082224382,128.893878195321,LC006,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW005, VW007, VW008","AC001, AC002"
208,4,범바위 전망대,경상북도 봉화군 명호면 도천리 산 343-1,#관광지,DC039,P209,36.8694907257737,128.905433086668,LC006,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW005, VW007, VW008","AC001, AC002"
209,1,보성녹차 시배지,전라남도 보성군 문덕면 죽산길 506-8,#관광지,DC040,P210,34.9613402347513,127.133342183115,LC007,"WT001, WT002, WT004","VW001, VW004, VW006, VW008","AC001, AC004"
210,2,대원사(보성),전라남도 보성군 문덕면 죽산길 506-8,#가족여행 #관광지 #교과서속여행 #대원사 #불교 #불교문화 #사찰 #사찰여행 #산사 #아이와함께 #역사 #역사유적지 #자연환경 #전통사찰 #전통역사문화체험 #종교 #친구와함께 #템플스테이 #한국불교 #휴식하기좋은곳,DC040,P211,34.9613402347513,127.133342183115,LC007,"WT001, WT002, WT004","VW001, VW004, VW006, VW008","AC001, AC004"
211,3,대원사 티벳박물관,전라남도 보성군 죽산길 520-1,#가족여행 #가족체험여행 #다문화 #문화시설 #박물관 #사계절 #아이와함께 #이색체험 #인증샷백만개_인스타_갬성여행 #전라권 #체험학습,DC040,P212,34.9591516469849,127.132037035948,LC007,"WT001, WT002, WT004","VW001, VW004, VW006, VW008","AC001, AC004"
212,1,장사해수욕장,경상북도 영덕군 남정면 동해대로 3592,#가족여행 #관광지 #동해바다 #동해해수욕장 #바다경치 #바다내음 #바다풍경 #여름피서지 #여름휴가 #영덕해수욕장 #자연 #자연좋은곳 #자연풍경 #피서 #해양레포츠,DC041,P213,36.282418704991,129.37559384725,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
213,2,영덕해맞이공원,경상북도 영덕군 영덕읍 영덕대게로 968,#2024_여행가는달과함께하는_발도장여행지 #경상권 #경치좋은곳 #관광지 #데이트코스 #바다풍경 #연인과함께 #연중무휴 #영덕블루로드 #영덕해맞이공원 #자연속으로 #자연좋은곳 #자연풍경 #자연환경 #전망좋은곳 #창포말등대 #해맞이공원 #해맞이여행,DC041,P214,36.4221012996321,129.433050463442,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
214,3,영덕해맞이공원,경상북도 영덕군 영덕읍 영덕대게로 968,#2024_여행가는달과함께하는_발도장여행지 #경상권 #경치좋은곳 #관광지 #데이트코스 #바다풍경 #연인과함께 #연중무휴 #영덕블루로드 #영덕해맞이공원 #자연속으로 #자연좋은곳 #자연풍경 #자연환경 #전망좋은곳 #창포말등대 #해맞이공원 #해맞이여행,DC041,P215,36.4221012996321,129.433050463442,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
215,4,강구항,경상북도 영덕군 강구면 강구리 253-51,#강구대게거리 #강구항 #경상권 #관광지 #대게거리 #드라마촬영지 #영덕대게 #자연 #항구,DC041,P216,36.3587601610828,129.391281313436,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
216,5,영덕풍력발전단지,경상북도 영덕군 영덕읍 창포리,#가족여행 #경북신재생에너지 #관광지 #산업관광 #산업관광지 #신재생에너지 #아이와함께 #연중무휴 #영덕블루로드 #영덕일출명소 #영덕풍력발전단지 #영덕해맞이공원 #인생샷 #일출일몰명소 #창포리풍력발전단지 #친환경에너지 #테마 #풍력발전소,DC041,P217,36.4160307447995,129.424240828284,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
217,6,영덕풍력발전단지,경상북도 영덕군 영덕읍 창포리,#가족여행 #경북신재생에너지 #관광지 #산업관광 #산업관광지 #신재생에너지 #아이와함께 #연중무휴 #영덕블루로드 #영덕일출명소 #영덕풍력발전단지 #영덕해맞이공원 #인생샷 #일출일몰명소 #창포리풍력발전단지 #친환경에너지 #테마 #풍력발전소,DC041,P218,36.4160307447995,129.424240828284,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
218,7,장사해수욕장,경상북도 영덕군 남정면 동해대로 3592,#가족여행 #관광지 #동해바다 #동해해수욕장 #바다경치 #바다내음 #바다풍경 #여름피서지 #여름휴가 #영덕해수욕장 #자연 #자연좋은곳 #자연풍경 #피서 #해양레포츠,DC041,P219,36.282418704991,129.37559384725,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
219,8,강구항,경상북도 영덕군 강구면 강구리 253-51,#강구대게거리 #강구항 #경상권 #관광지 #대게거리 #드라마촬영지 #영덕대게 #자연 #항구,DC041,P220,36.3587601610828,129.391281313436,LC006,"WT001, WT002, WT003","VW001, VW002, VW003","AC004, AC006"
220,1,광양 매화마을,전라남도 광양시 다압면 섬진강매화로 1563-1,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #가족체험 #관광지 #농촌체험 #농촌체험마을 #농촌체험여행 #농촌체험학습 #농촌테마파크 #아이와함께 #자연마을 #자연풍경 #자연환경 #체험,DC042,P221,35.0803490967465,127.715305119184,LC007,"WT001, WT002, WT003, WT004, WT005","VW001, VW004, VW006, VW007","AC001, AC003, AC004, AC005"
